0
42169490
7640162
7640162
229821077
229821077
229821077
229821077
7640162
229821077
229821077
6764676
6764676
229821077
6592236
6592236
6592236
229821077
42169490
129708807
1589059
3345409
29064200
726943301
5974402
5974402
5974402
5974402
5974402
5974402
222272562
222272562
222272562
222272562
27581259
23715709
726943301
5974402
89779198
6609432
82105026
121697163
5974402
7967457
726943301
726943301
726943301
222272562
222272562
222272562
222272562
222272562
22637944
222272562
5974402
48496595
89779198
233323465
46009312
423009312
318100028
726943301
28411698
2793179
89779198
2363094
2363094
2363094
233323465
726943301
233323465
233323465
82105026
233323465
2189985
726943301
129708807
30486439
726943301
726943301
726943301
726943301
726943301
1162497
76522619
2189985
23795829
48496595
82105026
10283597
6740169
82105026
82105026
318100028
318100028
29064200
129708807
726943301
88620397
2276824
121697163
21531825
27581259
1589059
233323465
222272562
318100028
129708807
16660813
16660813
222272562
23795829
28411698
726943301
14407444
28411698
29064200
222272562
14407444
29064200
48496595
7967457
222272562
10283597
5974402
23795829
233323465
23715709
89779198
29064200
48496595
89779198
862546
726943301
29064200
10283597
45195128
6845862
6845862
6845862
33392451
33392451
33392451
72850983
27509931
6845862
27509931
26546174
963255865
20654326
20654326
90245169
90245169
1014538
24837880
24837880
151587328
668271
24837880
90245169
9331478
4952728
75635325
28207575
28207575
28207575
1023242
1023242
13354224
9331478
7113457
151587328
3971573
2221979
2690053
14931928
28207575
28207575
28207575
381839
20654326
933042
47873967
47873967
47873967
47873967
8468770
668271
668271
11638076
24837880
17063419
17063419
17063419
17063419
75635325
17063419
17063419
11156453
11156453
4523546
47873967
17063419
7778133
8468770
8468770
16351772
2397438
24837880
28207575
28207575
28207575
28207575
28207575
28207575
28207575
28207575
8431479
11156453
18382610
8431479
28207575
8431479
8431479
11156453
8431479
963255865
963255865
963255865
4858684
8468770
4137020
24837880
1276171
7113457
17063419
99909302
99909302
99909302
8431479
7113457
7113457
2775045
3879314
60169891
60169891
60169891
60169891
60169891
60169891
60169891
60169891
60169891
60169891
7113457
75635325
75635325
4523546
4523546
4523546
4523546
9053658
9053658
9053658
9053658
9053658
8468770
8468770
8468770
8468770
8468770
2228549
20654326
24837880
24837880
24837880
24837880
24837880
6879314
8468770
8468770
8468770
8468770
28207575
1258570
20654326
7772152
16351772
1408654
668271
668271
668271
668271
668271
151587328
151587328
151587328
4858684
4858684
668271
8468770
99909302
2775045
293810
8468770
8468770
24837880
28207575
28207575
28207575
16351772
16351772
16351772
16351772
16351772
4137020
4137020
11638076
17063419
11156453
28207575
28207575
18382610
18382610
2775045
2775045
2775045
2775045
2775045
2775045
2775045
2775045
2775045
17063419
9331478
9331478
9331478
9331478
9331478
9331478
90245169
90245169
2397438
4858684
4858684
4858684
4858684
4858684
90245169
90245169
90245169
90245169
90245169
17063419
17063419
9053658
20654326
20654326
20654326
4137020
2066592
668271
7113457
2221979
2221979
47873967
47873967
47873967
4523546
3772152
6772152
7772152
14931928
14931928
14931928
9053658
84884933
84884933
99909302
9053658
9053658
9053658
99909302
99909302
7778133
7778133
7778133
7778133
7778133
4952728
4952728
4952728
4952728
17063419
7113457
7113457
668271
8431479
8431479
4952728
4952728
1276171
668271
668271
4952728
84884933
84884933
84884933
20654326
20654326
20654326
28207575
4137020
4137020
18382610
18382610
18382610
18382610
18382610
18382610
2626612
2626612
28207575
3971573
7778133
9053658
47873967
47873967
47873967
47873967
47873967
7778133
7778133
28207575
8431479
8431479
692619
668271
7113457
7113457
7113457
7113457
9331478
14357206
14357206
84884933
84884933
84884933
84884933
84884933
84884933
84884933
47873967
668271
668271
668271
8468770
75635325
18382610
5966999
5966999
5966999
5966999
5966999
1023242
75635325
668271
75635325
75635325
2690053
90245169
24837880
24837880
90245169
20654326
20654326
11638076
110102880
110102880
110102880
110102880
7717554
7717554
20884833
20884833
3998281
15757277
1536771
3172400
242958925
242958925
29822538
29011802
29011802
29011802
106860255
63204633
2666057
380947807
380947807
380947807
380947807
112944854
112944854
112944854
15757277
29822538
12583659
13450355
63204633
19396867
3019931
96048613
63204633
6344096
5346735
242958925
